timestamp;netzbezug;akkuLadung;solarleistung;hausabgabe;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-24T00:00:00;197.0;0.0;0.0;0.0;241.0;197.0;0.0;0.0;0.0;0;197.0;197.0;197.0;0.0;268;241.0
2025-12-24T00:02:02.457478;205.0;0.0;0.0;0.0;241.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;268
2025-12-24T00:06:29.478704;203.0;0.0;0.0;0.0;241.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;268;268.0
2025-12-24T00:11:29.456439;199.0;0.0;0.0;0.0;241.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;268;268.0
2025-12-24T00:16:55.454850;181.0;0.0;0.0;0.0;241.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;268;268.0
2025-12-24T00:21:55.470418;183.0;0.0;0.0;0.0;241.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;268;268.0
2025-12-24T00:27:21.474103;182.0;0.0;0.0;0.0;241.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;268.0
2025-12-24T00:32:21.494293;174.0;0.0;0.0;0.0;241.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;268;268.0
2025-12-24T00:37:47.461951;193.0;0.0;0.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-24T00:41:47.454303;197.0;0.0;0.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-24T00:47:13.506262;194.0;0.0;0.0;0.0;241.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-24T00:52:13.482903;193.0;0.0;0.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-24T00:57:39.498024;191.0;0.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-24T01:02:39.467707;192.0;0.0;0.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-24T01:12:05.458533;171.0;0.0;0.0;0.0;241.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-24T01:17:05.471713;170.0;0.0;0.0;0.0;241.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;268.0
2025-12-24T01:27:31.461726;197.0;0.0;0.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-24T01:31:57.455524;194.0;0.0;0.0;0.0;241.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-24T01:37:57.509652;192.0;0.0;0.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-24T01:42:23.466095;191.0;0.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-24T01:47:23.457368;190.0;0.0;0.0;0.0;241.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-24T01:57:50.449899;189.0;0.0;0.0;0.0;241.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;268.0
2025-12-24T02:02:17.451411;171.0;0.0;0.0;0.0;241.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-24T02:07:17.446834;173.0;0.0;0.0;0.0;241.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-24T02:12:43.446557;171.0;0.0;0.0;0.0;241.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-24T02:23:09.449244;172.0;0.0;0.0;0.0;241.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;268;268.0
2025-12-24T02:32:35.464204;194.0;0.0;0.0;0.0;241.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-24T02:43:01.473713;191.0;0.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-24T02:53:27.468408;190.0;0.0;0.0;0.0;241.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-24T02:58:27.451947;193.0;0.0;0.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-24T03:07:53.463978;173.0;0.0;0.0;0.0;241.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-24T03:13:19.541596;197.0;0.0;0.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-24T03:18:19.491805;179.0;0.0;0.0;0.0;241.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;268;268.0
2025-12-24T03:23:45.543821;200.0;0.0;0.0;0.0;241.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;268;268.0
2025-12-24T03:27:45.455390;198.0;0.0;0.0;0.0;241.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-24T03:38:11.462160;196.0;0.0;0.0;0.0;241.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-24T03:43:11.472878;197.0;0.0;0.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-24T03:48:38.450033;199.0;0.0;0.0;0.0;241.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;268;268.0
2025-12-24T03:53:38.468769;178.0;0.0;0.0;0.0;241.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;268;268.0
2025-12-24T03:58:04.464429;173.0;0.0;0.0;0.0;241.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-24T04:03:04.472509;182.0;0.0;0.0;0.0;241.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;268.0
2025-12-24T04:08:30.461216;170.0;0.0;0.0;0.0;241.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;268.0
2025-12-24T04:18:56.464168;173.0;0.0;0.0;0.0;241.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-24T04:23:56.562229;193.0;0.0;0.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-24T04:33:22.467871;197.0;0.0;0.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-24T04:38:48.461853;198.0;0.0;0.0;0.0;241.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-24T04:43:48.448880;191.0;0.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-24T04:48:14.473627;196.0;0.0;0.0;0.0;241.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-24T04:54:14.469138;192.0;0.0;0.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-24T04:58:40.460147;201.0;0.0;0.0;0.0;241.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;268.0
2025-12-24T05:03:40.465266;202.0;0.0;0.0;0.0;241.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;268;268.0
2025-12-24T05:09:06.458338;183.0;0.0;0.0;0.0;241.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;268;268.0
2025-12-24T05:14:06.452389;182.0;0.0;0.0;0.0;241.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;268.0
2025-12-24T05:19:32.463537;183.0;0.0;0.0;0.0;241.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;268;268.0
2025-12-24T05:28:58.507599;205.0;0.0;0.0;0.0;241.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;268.0
2025-12-24T05:33:58.498337;206.0;0.0;0.0;0.0;241.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;268;268.0
2025-12-24T05:39:24.518128;203.0;0.0;0.0;0.0;241.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;268;268.0
2025-12-24T05:44:24.452176;205.0;0.0;0.0;0.0;241.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;268.0
2025-12-24T05:53:50.453121;204.0;0.0;0.0;0.0;241.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;268;268.0
2025-12-24T05:58:50.471350;208.0;0.0;0.0;0.0;241.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;268;268.0
2025-12-24T06:04:16.465572;184.0;0.0;0.0;0.0;241.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;268;268.0
2025-12-24T06:09:16.476079;182.0;0.0;0.0;0.0;241.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;268.0
2025-12-24T06:14:42.461557;180.0;0.0;0.0;0.0;241.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;268;268.0
2025-12-24T06:19:42.559675;202.0;0.0;0.0;0.0;241.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;268;268.0
2025-12-24T06:24:08.467986;195.0;0.0;0.0;0.0;241.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;268.0
2025-12-24T06:29:08.465123;193.0;0.0;0.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-24T06:39:34.471007;189.0;0.0;0.0;0.0;241.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;268.0
2025-12-24T06:44:00.470812;191.0;0.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-24T06:50:00.460020;176.0;0.0;0.0;0.0;241.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;268;268.0
2025-12-24T06:54:26.455128;172.0;0.0;0.0;0.0;241.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;268;268.0
2025-12-24T07:04:52.453191;1532.0;0.0;0.0;0.0;241.0;1532.0;0.0;0.0;0.0;0.0;0;1532.0;0.0;1532.0;268;268.0
2025-12-24T07:09:52.476673;178.0;0.0;0.0;0.0;241.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;268;268.0
2025-12-24T07:14:18.463738;188.0;0.0;0.0;0.0;241.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;268.0
2025-12-24T07:19:18.470347;182.0;0.0;0.0;0.0;241.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;268.0
2025-12-24T07:24:44.464720;974.0;0.0;0.0;0.0;241.0;974.0;0.0;0.0;0.0;0.0;0;974.0;0.0;974.0;268;268.0
2025-12-24T07:29:44.465096;202.0;0.0;0.0;0.0;241.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;268;268.0
2025-12-24T07:35:10.452540;201.0;0.0;0.0;0.0;241.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;268.0
2025-12-24T07:40:10.468892;246.0;0.0;0.0;0.0;241.0;246.0;0.0;0.0;0.0;0.0;0;246.0;0.0;246.0;268;268.0
2025-12-24T07:45:36.473580;196.0;0.0;0.0;0.0;241.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-24T07:49:36.472549;201.0;0.0;0.0;0.0;241.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;268.0
2025-12-24T07:55:02.524980;1764.0;0.0;0.0;0.0;241.0;1764.0;0.0;0.0;0.0;0.0;0;1764.0;0.0;1764.0;268;268.0
2025-12-24T08:00:02.561822;273.0;0.0;0.0;0.0;241.0;273.0;0.0;0.0;0.0;0.0;0;273.0;0.0;273.0;268;268.0
2025-12-24T08:05:28.648283;172.0;0.0;0.0;0.0;241.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;268;268.0
2025-12-24T08:10:29.473972;170.0;0.0;0.0;0.0;241.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;268.0
2025-12-24T08:15:55.528058;193.0;0.0;0.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-24T08:19:55.461216;192.0;0.0;0.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-24T08:24:55.524668;208.0;0.0;0.0;0.0;241.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;268;268.0
2025-12-24T08:30:21.489991;171.0;0.0;0.0;0.0;241.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-24T08:35:21.516390;210.0;0.0;0.0;0.0;241.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;268;268.0
2025-12-24T08:39:47.473764;284.0;0.0;0.0;0.0;241.0;284.0;0.0;0.0;0.0;0.0;0;284.0;0.0;284.0;268;268.0
2025-12-24T08:45:47.500972;271.0;0.0;0.0;0.0;241.0;271.0;0.0;0.0;0.0;0.0;0;271.0;0.0;271.0;268;268.0
2025-12-24T08:50:13.490666;271.0;0.0;70.0;0.0;241.0;271.0;140.0;140.0;0.0;0.0;0;131.0;140.0;131.0;268;268.0
2025-12-24T08:50:13.499576;207.0;0.0;70.0;0.0;241.0;207.0;140.0;140.0;0.0;0.0;0;67.0;140.0;67.0;268;268.0
2025-12-24T08:50:13.508266;207.0;70.0;70.0;0.0;241.0;207.0;140.0;140.0;0.0;0.0;0;67.0;140.0;67.0;268;268.00014869555554
2025-12-24T08:55:13.451154;207.0;70.0;0.0;0.0;241.0;207.0;0.0;0.0;0.0;0.0;0;207.0;0.0;207.0;268;273.1325047791111
2025-12-24T08:55:13.460069;191.0;70.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;273.1326573246667
2025-12-24T08:55:13.468300;191.0;0.0;0.0;0.0;241.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;273.1326573246667
2025-12-24T09:00:39.495914;349.0;0.0;0.0;0.0;241.0;349.0;0.0;0.0;0.0;0.0;0;349.0;0.0;349.0;268;273.1326573246667
2025-12-24T09:05:39.498142;349.0;0.0;76.0;0.0;241.0;349.0;152.0;152.0;0.0;0.0;0;197.0;152.0;197.0;268;273.1326573246667
2025-12-24T09:05:39.506936;305.0;0.0;76.0;0.0;241.0;305.0;152.0;152.0;0.0;0.0;0;153.0;152.0;153.0;268;273.1326573246667
2025-12-24T09:05:39.511997;305.0;76.0;76.0;0.0;241.0;305.0;152.0;152.0;0.0;0.0;0;153.0;152.0;153.0;268;273.13275134680003
2025-12-24T09:10:06.480881;305.0;76.0;74.0;0.0;241.0;305.0;148.0;148.0;0.0;0.0;0;157.0;148.0;157.0;268;278.0924399473334
2025-12-24T09:10:06.490872;315.0;76.0;74.0;0.0;241.0;315.0;148.0;148.0;0.0;0.0;0;167.0;148.0;167.0;268;278.09262555791116
2025-12-24T09:10:06.497827;315.0;74.0;74.0;0.0;241.0;315.0;148.0;148.0;0.0;0.0;0;167.0;148.0;167.0;268;278.09275136613337
2025-12-24T09:15:06.486096;315.0;74.0;77.0;0.0;241.0;315.0;154.0;154.0;0.0;0.0;0;161.0;154.0;161.0;268;283.51920583204446
2025-12-24T09:15:06.497303;315.0;74.0;77.0;0.0;268.0;315.0;154.0;154.0;0.0;0.0;0;161.0;154.0;161.0;268;283.51940855422225
2025-12-24T09:15:06.498855;275.0;74.0;77.0;0.0;268.0;275.0;154.0;154.0;0.0;0.0;0;121.0;154.0;121.0;268;283.5194366281778
2025-12-24T09:15:06.510008;275.0;77.0;77.0;0.0;268.0;275.0;154.0;154.0;0.0;0.0;0;121.0;154.0;121.0;268;283.5196465524223
2025-12-24T09:20:32.471169;275.0;77.0;78.0;0.0;268.0;275.0;156.0;156.0;0.0;0.0;0;119.0;156.0;119.0;268;289.65495996057786
2025-12-24T09:20:32.479307;227.0;77.0;78.0;0.0;268.0;227.0;156.0;156.0;0.0;0.0;0;71.0;156.0;71.0;268;289.6551131358223
2025-12-24T09:20:32.484279;227.0;78.0;78.0;0.0;268.0;227.0;156.0;156.0;0.0;0.0;0;71.0;156.0;71.0;268;289.655207935289
2025-12-24T09:25:32.482020;227.0;78.0;63.0;0.0;268.0;227.0;126.0;126.0;0.0;0.0;0;101.0;126.0;101.0;268;295.375164863689
2025-12-24T09:25:32.494670;203.0;78.0;63.0;0.0;268.0;203.0;126.0;126.0;0.0;0.0;0;77.0;126.0;77.0;268;295.37540605702236
2025-12-24T09:25:32.502947;203.0;63.0;63.0;0.0;268.0;203.0;126.0;126.0;0.0;0.0;0;77.0;126.0;77.0;268;295.37553352282237
2025-12-24T09:30:58.466285;203.0;63.0;62.0;0.0;268.0;203.0;124.0;124.0;0.0;0.0;0;79.0;124.0;79.0;268;300.3953689280224
2025-12-24T09:30:58.474092;2736.0;63.0;62.0;0.0;268.0;2736.0;124.0;124.0;0.0;0.0;0;2612.0;124.0;2612.0;268;300.39548915582236
2025-12-24T09:30:58.479018;2736.0;62.0;62.0;0.0;268.0;2736.0;124.0;124.0;0.0;0.0;0;2612.0;124.0;2612.0;268;300.39556381208905
2025-12-24T09:35:58.481514;2736.0;62.0;78.0;0.0;268.0;2736.0;156.0;156.0;0.0;0.0;0;2580.0;156.0;2580.0;268;304.9422683070224
2025-12-24T09:35:58.490363;2029.0;62.0;78.0;0.0;268.0;2029.0;156.0;156.0;0.0;0.0;0;1873.0;156.0;1873.0;268;304.9424024185335
2025-12-24T09:35:58.494950;2029.0;78.0;78.0;0.0;268.0;2029.0;156.0;156.0;0.0;0.0;0;1873.0;156.0;1873.0;268;304.9424898773335
2025-12-24T09:40:24.513872;2029.0;78.0;93.0;0.0;268.0;2029.0;186.0;186.0;0.0;0.0;0;1843.0;186.0;1843.0;268;310.01458399013353
2025-12-24T09:40:24.520929;2029.0;78.0;93.0;0.0;295.0;2029.0;186.0;186.0;0.0;0.0;0;1843.0;186.0;1843.0;268;310.0147185436002
2025-12-24T09:40:24.521908;578.0;78.0;93.0;0.0;295.0;578.0;186.0;186.0;0.0;0.0;0;392.0;186.0;392.0;268;310.0147372098669
2025-12-24T09:40:24.534195;578.0;93.0;93.0;0.0;295.0;578.0;186.0;186.0;0.0;0.0;0;392.0;186.0;392.0;268;310.01501653433354
2025-12-24T09:45:24.477900;578.0;93.0;95.0;0.0;295.0;578.0;190.0;190.0;0.0;0.0;0;388.0;190.0;388.0;268;316.83373676133357
2025-12-24T09:45:24.486005;594.0;93.0;95.0;0.0;295.0;594.0;190.0;190.0;0.0;0.0;0;404.0;190.0;404.0;268;316.8339210150002
2025-12-24T09:45:24.493347;594.0;95.0;95.0;0.0;295.0;594.0;190.0;190.0;0.0;0.0;0;404.0;190.0;404.0;268;316.83409151255574
2025-12-24T09:50:50.556072;594.0;95.0;112.0;0.0;295.0;594.0;224.0;224.0;0.0;0.0;0;370.0;224.0;370.0;268;324.40599257088905
2025-12-24T09:50:50.564285;1913.0;95.0;112.0;0.0;295.0;1913.0;224.0;224.0;0.0;0.0;0;1689.0;224.0;1689.0;268;324.4061832950002
2025-12-24T09:50:50.574905;1913.0;112.0;112.0;0.0;295.0;1913.0;224.0;224.0;0.0;0.0;0;1689.0;224.0;1689.0;268;324.4064740470002
2025-12-24T09:55:50.561884;1913.0;112.0;96.0;0.0;295.0;1913.0;192.0;192.0;0.0;0.0;0;1721.0;192.0;1721.0;268;332.61945089428906
2025-12-24T09:55:50.570568;1913.0;112.0;96.0;0.0;322.0;1913.0;192.0;192.0;0.0;0.0;0;1721.0;192.0;1721.0;268;332.6196886429113
2025-12-24T09:55:50.571543;246.0;112.0;96.0;0.0;322.0;246.0;192.0;192.0;0.0;0.0;0;54.0;192.0;54.0;268;332.6197153362446
2025-12-24T09:55:50.654721;246.0;96.0;96.0;0.0;322.0;246.0;192.0;192.0;0.0;0.0;0;54.0;192.0;54.0;268;332.6216672466446
2025-12-24T09:56:50.509919;246.0;96.0;94.0;0.0;322.0;246.0;188.0;188.0;0.0;0.0;0;58.0;188.0;58.0;268;334.02626922637796
2025-12-24T09:56:50.517495;216.0;96.0;94.0;0.0;322.0;216.0;188.0;188.0;0.0;0.0;0;28.0;188.0;28.0;268;334.0264470098446
2025-12-24T09:56:50.531889;216.0;94.0;94.0;0.0;322.0;216.0;188.0;188.0;0.0;0.0;0;28.0;188.0;28.0;268;334.02677775197793
2025-12-24T09:57:50.468300;216.0;94.0;88.0;0.0;322.0;216.0;176.0;176.0;0.0;0.0;0;40.0;176.0;40.0;268;335.4039832847335
2025-12-24T09:57:50.476642;213.0;94.0;88.0;0.0;322.0;213.0;176.0;176.0;0.0;0.0;0;37.0;176.0;37.0;268;335.4041749653557
2025-12-24T09:57:50.481260;213.0;88.0;88.0;0.0;322.0;213.0;176.0;176.0;0.0;0.0;0;37.0;176.0;37.0;268;335.4042743036668
2025-12-24T09:58:50.524091;213.0;88.0;84.0;0.0;322.0;213.0;168.0;168.0;0.0;0.0;0;45.0;168.0;45.0;268;336.6958623127335
2025-12-24T09:58:50.532378;212.0;88.0;84.0;0.0;322.0;212.0;168.0;168.0;0.0;0.0;0;44.0;168.0;44.0;268;336.69604057531126
2025-12-24T09:58:50.538769;212.0;84.0;84.0;0.0;322.0;212.0;168.0;168.0;0.0;0.0;0;44.0;168.0;44.0;268;336.6961718038446
2025-12-24T10:00:16.542482;209.0;84.0;84.0;0.0;322.0;209.0;168.0;168.0;0.0;0.0;0;41.0;168.0;41.0;268;338.46211471077794
2025-12-24T10:06:16.494588;209.0;84.0;79.0;0.0;322.0;209.0;158.0;158.0;0.0;0.0;0;51.0;158.0;51.0;268;345.85313128731127
2025-12-24T10:06:16.503199;211.0;84.0;79.0;0.0;322.0;211.0;158.0;158.0;0.0;0.0;0;53.0;158.0;53.0;268;345.8533080998446
2025-12-24T10:06:16.508133;211.0;79.0;79.0;0.0;322.0;211.0;158.0;158.0;0.0;0.0;0;53.0;158.0;53.0;268;345.8534033808668
2025-12-24T10:11:42.481251;211.0;79.0;84.0;0.0;322.0;211.0;168.0;168.0;0.0;0.0;0;43.0;168.0;43.0;268;352.1483064818001
2025-12-24T10:11:42.488946;184.0;79.0;84.0;0.0;322.0;184.0;168.0;168.0;0.0;0.0;0;16.0;168.0;16.0;268;352.1484550808001
2025-12-24T10:11:42.501033;184.0;84.0;84.0;0.0;322.0;184.0;168.0;168.0;0.0;0.0;0;16.0;168.0;16.0;268;352.14870326720006
2025-12-24T10:12:42.476434;184.0;84.0;86.0;0.0;322.0;184.0;172.0;172.0;0.0;0.0;0;12.0;172.0;12.0;268;353.3801981677334
2025-12-24T10:12:42.484121;1224.0;84.0;86.0;0.0;322.0;1224.0;172.0;172.0;0.0;0.0;0;1052.0;172.0;1052.0;268;353.38035600746673
2025-12-24T10:12:42.489296;1224.0;86.0;86.0;0.0;322.0;1224.0;172.0;172.0;0.0;0.0;0;1052.0;172.0;1052.0;268;353.38046479746674
2025-12-24T10:13:42.499494;1224.0;86.0;84.0;0.0;322.0;1224.0;168.0;168.0;0.0;0.0;0;1056.0;168.0;1056.0;268;354.6420125154223
2025-12-24T10:13:42.506951;1224.0;86.0;84.0;800.0;322.0;2024.0;168.0;168.0;0.0;0.0;0;1856.0;168.0;1856.0;268;354.64216927813345
2025-12-24T10:13:42.508883;385.0;86.0;84.0;800.0;322.0;1185.0;168.0;168.0;0.0;0.0;0;1017.0;168.0;1017.0;268;354.64220989306676
2025-12-24T10:13:42.513673;385.0;0.0;84.0;800.0;322.0;1185.0;168.0;168.0;0.0;0.0;0;1017.0;168.0;1017.0;268;354.64220989306676
2025-12-24T10:14:42.489883;385.0;0.0;77.0;800.0;322.0;1185.0;154.0;154.0;0.0;0.0;0;1031.0;154.0;1031.0;268;354.64220989306676
2025-12-24T10:14:42.497535;385.0;0.0;77.0;634.0;322.0;1019.0;154.0;154.0;0.0;0.0;0;865.0;154.0;865.0;268;354.64220989306676
2025-12-24T10:14:42.498772;385.0;0.0;77.0;634.0;268.0;1019.0;154.0;154.0;0.0;0.0;0;865.0;154.0;865.0;268;354.64220989306676
2025-12-24T10:14:42.499575;1100.0;0.0;77.0;634.0;268.0;1734.0;154.0;154.0;0.0;0.0;0;1580.0;154.0;1580.0;268;354.64220989306676
2025-12-24T10:15:42.509611;1100.0;0.0;78.0;634.0;268.0;1734.0;156.0;156.0;0.0;0.0;0;1578.0;156.0;1578.0;268;354.64220989306676
2025-12-24T10:15:42.517558;1100.0;0.0;78.0;78.0;268.0;1178.0;156.0;156.0;0.0;0.0;0;1022.0;156.0;1022.0;268;354.64220989306676
2025-12-24T10:15:42.519244;1094.0;0.0;78.0;78.0;268.0;1172.0;156.0;156.0;0.0;0.0;0;1016.0;156.0;1016.0;268;354.64220989306676
2025-12-24T10:16:42.493920;1090.0;0.0;78.0;78.0;268.0;1168.0;156.0;156.0;0.0;0.0;0;1012.0;156.0;1012.0;268;354.64220989306676
2025-12-24T10:17:42.500085;1089.0;0.0;78.0;78.0;268.0;1167.0;156.0;156.0;0.0;0.0;0;1011.0;156.0;1011.0;268;354.64220989306676
2025-12-24T10:21:09.540647;1089.0;0.0;90.0;78.0;268.0;1167.0;180.0;180.0;0.0;0.0;0;987.0;180.0;987.0;268;354.64220989306676
2025-12-24T10:21:09.542808;1089.0;0.0;90.0;90.0;268.0;1179.0;180.0;180.0;0.0;0.0;0;999.0;180.0;999.0;268;354.64220989306676
2025-12-24T10:21:09.548631;86.0;0.0;90.0;90.0;268.0;176.0;180.0;176.0;4.0;0;0.0;0.0;176.0;0.0;268.0000056936;354.64220989306676
2025-12-24T10:26:09.476098;86.0;0.0;92.0;90.0;268.0;176.0;184.0;176.0;8.0;0;0.0;0.0;176.0;0.0;268.5865305179555;354.64220989306676
2025-12-24T10:26:09.482811;86.0;0.0;92.0;92.0;268.0;178.0;184.0;178.0;6.0;0;0.0;0.0;178.0;0.0;268.58654036368887;354.64220989306676
2025-12-24T10:26:09.484523;149.0;0.0;92.0;92.0;268.0;241.0;184.0;184.0;0.0;0;57.0;57.0;241.0;0.0;268.5865016398794;354.64220989306676
2025-12-24T10:31:35.543054;149.0;0.0;85.0;92.0;268.0;241.0;170.0;170.0;0.0;0.0;0;71.0;170.0;71.0;268;354.64220989306676
2025-12-24T10:31:35.545147;149.0;0.0;85.0;85.0;268.0;234.0;170.0;170.0;0.0;0.0;0;64.0;170.0;64.0;268;354.64220989306676
2025-12-24T10:31:35.552323;88.0;0.0;85.0;85.0;268.0;173.0;170.0;170.0;0.0;0.0;0;3.0;170.0;3.0;268;354.64220989306676
