timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;solarleistung_pv4;solarleistung_pv1;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-30T00:00:00;833.0;228.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;1939.9574322015358;833.0
2026-03-30T00:01:19.894519;833.0;225.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;1934.2468144816849;833.0
2026-03-30T00:01:19.899812;806.0;225.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;1934.2464361541104;833.0
2026-03-30T00:01:19.900486;806.0;225.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;1934.246384782159;833.0
2026-03-30T00:01:19.900758;806.0;225.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;235.0;0;0;0;0;235.0;235.0;235.0;0.0;1934.2463631290425;833.0
2026-03-30T00:06:19.937749;806.0;225.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;1910.056388922403;833.0
2026-03-30T00:11:24.876033;806.0;216.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;1886.4009461595303;833.0
2026-03-30T00:11:24.877246;779.0;216.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;1886.4008520616305;833.0
2026-03-30T00:11:24.877888;779.0;216.0;13.0;0.0;5.0;0.0;0.0;0.0;0.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;1886.4008033461835;833.0
2026-03-30T00:11:24.878159;779.0;216.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;1886.400783975926;833.0
2026-03-30T00:16:24.886944;779.0;244.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;239.0;0;0;0;0;239.0;239.0;239.0;0.0;1862.1114548380535;833.0
2026-03-30T00:16:24.892793;752.0;244.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;239.0;0;0;0;0;239.0;239.0;239.0;0.0;1862.1109812909667;833.0
2026-03-30T00:16:24.893523;752.0;244.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;235.0;0;0;0;0;235.0;235.0;235.0;0.0;1862.110923177823;833.0
2026-03-30T00:21:29.885756;752.0;234.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;1838.864563955262;833.0
2026-03-30T00:21:29.890973;725.0;234.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;1838.8641663180667;833.0
2026-03-30T00:21:29.891755;725.0;234.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;227.0;0;0;0;0;227.0;227.0;227.0;0.0;1838.8641061845979;833.0
2026-03-30T00:26:29.932877;725.0;799.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;792.0;0;0;0;0;792.0;792.0;792.0;0.0;1767.1151422280761;833.0
2026-03-30T00:26:29.938244;698.0;799.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;792.0;0;0;0;0;792.0;792.0;792.0;0.0;1767.1138588150327;833.0
2026-03-30T00:26:29.938890;698.0;799.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;799.0;0;0;0;0;799.0;799.0;799.0;0.0;1767.1137029714337;833.0
2026-03-30T00:26:29.939164;698.0;799.0;1265.0;0.0;0.0;0.0;0.0;0.0;0.0;2064.0;0;0;0;0;1200;2064.0;1200;864.0;1767.1136036960713;833.0
2026-03-30T00:31:45.889750;698.0;243.0;1265.0;0.0;0.0;0.0;0.0;0.0;0.0;1508.0;0;0;0;0;1200;1508.0;1200;308.0;1652.6387536960713;833.0
2026-03-30T00:31:45.895747;645.0;243.0;1265.0;0.0;0.0;0.0;0.0;0.0;0.0;1508.0;0;0;0;0;1200;1508.0;1200;308.0;1652.6365808699843;833.0
2026-03-30T00:31:45.896486;645.0;243.0;1265.0;0.0;14.0;0.0;0.0;0.0;0.0;1494.0;0;0;0;0;1200;1494.0;1200;294.0;1652.6363131163612;833.0
2026-03-30T00:31:45.896802;645.0;243.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;1652.636288602811;833.0
2026-03-30T00:36:45.877767;645.0;229.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;1630.7880814635832;833.0
2026-03-30T00:36:45.883310;618.0;229.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;1630.7876777559275;833.0
2026-03-30T00:36:45.883993;618.0;229.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;1630.787631250846;833.0
2026-03-30T00:41:50.876171;618.0;241.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;1608.7810818219843;833.0
2026-03-30T00:41:50.881574;591.0;241.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;1608.7806919713746;833.0
2026-03-30T00:41:50.882229;591.0;241.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;241.0;0;0;0;0;241.0;241.0;241.0;0.0;1608.7806384974585;833.0
2026-03-30T00:41:50.882502;591.0;241.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;249.0;0;0;0;0;249.0;249.0;249.0;0.0;1608.7806154700195;833.0
2026-03-30T00:46:50.884044;591.0;230.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;1584.5934992789626;833.0
