timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-04T00:00:00.000+01:00;199;0;0;0;0;268;199;0;0;0;0;199;199;199;0;268;268
2025-12-04T00:00:58.711+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-04T00:05:58.705+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-04T00:11:24.685+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-04T00:16:24.687+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T00:21:49.692+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-04T00:31:14.688+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-04T00:36:14.708+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-04T00:41:39.793+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-04T00:51:04.683+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T00:56:04.691+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T01:01:29.680+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-04T01:06:29.689+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-04T01:11:54.684+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T01:16:54.680+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-04T01:21:19.694+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-04T01:26:19.688+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-04T01:36:44.684+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-04T01:42:09.694+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-04T01:47:09.691+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-04T01:52:34.695+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-04T01:56:34.695+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-04T02:01:59.848+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T02:06:59.704+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-04T02:12:24.825+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-04T02:17:24.697+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-04T02:23:50.824+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-04T02:23:50.825+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-04T02:23:50.832+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-04T02:26:50.692+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-04T02:31:50.677+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-04T02:42:15.676+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-04T02:47:40.670+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T02:52:40.681+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-04T03:07:30.697+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-04T03:12:30.689+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T03:17:55.682+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-04T03:22:55.685+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T03:27:20.705+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T03:32:20.689+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-04T03:37:45.691+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-04T03:42:45.686+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-04T03:53:10.693+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-04T03:58:35.708+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-04T04:02:35.695+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-04T04:08:00.847+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-04T04:13:00.723+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-04T04:18:25.851+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T04:23:25.681+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T04:28:50.833+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-04T04:32:50.727+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-04T04:37:50.718+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-04T04:43:15.709+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-04T04:48:15.699+01:00;184;0;0;0;0;268;184;0;0;0;0;0;184;0;184;268;268
2025-12-04T04:52:40.690+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-04T04:57:40.691+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-04T05:03:05.685+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-04T05:08:05.698+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-04T05:13:30.718+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-04T05:22:55.694+01:00;176;0;0;0;0;268;176;0;0;0;0;0;176;0;176;268;268
2025-12-04T05:33:20.689+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-04T05:43:45.683+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-04T05:48:45.687+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-04T05:53:10.687+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-04T05:58:10.689+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-04T06:03:35.689+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T06:08:35.695+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-04T06:14:00.700+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-04T06:19:00.719+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-04T06:28:25.685+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-04T06:33:50.836+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-04T06:38:50.690+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-04T06:44:15.830+01:00;215;0;0;0;0;268;215;0;0;0;0;0;215;0;215;268;268
2025-12-04T06:49:15.696+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-04T06:54:40.831+01:00;218;0;0;0;0;268;218;0;0;0;0;0;218;0;218;268;268
2025-12-04T06:58:40.703+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-04T07:03:40.753+01:00;1559;0;0;0;0;268;1559;0;0;0;0;0;1559;0;1559;268;268
2025-12-04T07:06:05.693+01:00;1560;0;0;0;0;268;1560;0;0;0;0;0;1560;0;1560;268;268
2025-12-04T07:07:05.698+01:00;1553;0;0;0;0;268;1553;0;0;0;0;0;1553;0;1553;268;268
2025-12-04T07:08:05.825+01:00;1541;0;0;0;0;268;1541;0;0;0;0;0;1541;0;1541;268;268
2025-12-04T07:09:05.700+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-04T07:10:05.769+01:00;211;0;0;0;0;268;211;0;0;0;0;0;211;0;211;268;268
2025-12-04T07:11:05.699+01:00;1562;0;0;0;0;268;1562;0;0;0;0;0;1562;0;1562;268;268
2025-12-04T07:12:05.694+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-04T07:14:05.691+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-04T07:19:30.719+01:00;268;0;0;0;0;268;268;0;0;0;0;0;268;0;268;268;268
2025-12-04T07:24:30.748+01:00;265;0;0;0;0;268;265;0;0;0;0;0;265;0;265;268;268
2025-12-04T07:28:55.697+01:00;313;0;0;0;0;268;313;0;0;0;0;0;313;0;313;268;268
2025-12-04T07:33:55.704+01:00;255;0;0;0;0;268;255;0;0;0;0;0;255;0;255;268;268
2025-12-04T07:39:20.723+01:00;253;0;0;0;0;268;253;0;0;0;0;0;253;0;253;268;268
2025-12-04T07:44:20.792+01:00;236;0;0;0;0;268;236;0;0;0;0;0;236;0;236;268;268
2025-12-04T07:49:45.756+01:00;233;0;0;0;0;268;233;0;0;0;0;0;233;0;233;268;268
2025-12-04T07:54:45.699+01:00;231;0;0;0;0;268;231;0;0;0;0;0;231;0;231;268;268
2025-12-04T07:59:10.717+01:00;225;0;0;0;0;268;225;0;0;0;0;0;225;0;225;268;268
2025-12-04T08:04:10.694+01:00;215;0;0;0;0;268;215;0;0;0;0;0;215;0;215;268;268
2025-12-04T08:09:35.706+01:00;242;0;0;0;0;268;242;0;0;0;0;0;242;0;242;268;268
2025-12-04T08:14:38.708+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-04T08:19:04.796+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-04T08:24:04.711+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-04T08:29:29.711+01:00;184;0;0;0;0;268;184;0;0;0;0;0;184;0;184;268;268
