timestamp;akkuLadung;akkuLadestand;hausabgabe;solarleistung;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-30T00:00:00;0.0;268.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0;202.0;202.0;202.0;0.0;1420.2131268270073;268.0
2025-12-30T00:03:44.506620;0.0;268.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0;203.0;203.0;203.0;0.0;1404.7744940831049;426
2025-12-30T00:09:10.015172;0.0;268.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0;202.0;202.0;202.0;0.0;1382.500534901533;426.0
2025-12-30T00:14:10.525515;0.0;268.0;0.0;0.0;209.0;209.0;0.0;0.0;0.0;0;209.0;209.0;209.0;0.0;1361.2245654953676;426.0
2025-12-30T00:19:36.610601;0.0;268.0;0.0;0.0;206.0;206.0;0.0;0.0;0.0;0;206.0;206.0;206.0;0.0;1338.469305428972;426.0
2025-12-30T00:24:36.503239;0.0;268.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0;203.0;203.0;203.0;0.0;1317.846607084121;426.0
2025-12-30T00:30:01.613550;0.0;268.0;0.0;0.0;185.0;185.0;0.0;0.0;0.0;0;185.0;185.0;185.0;0.0;1295.8636364938432;426.0
2025-12-30T00:34:01.632110;0.0;268.0;0.0;0.0;204.0;204.0;0.0;0.0;0.0;0;204.0;204.0;204.0;0.0;1279.2769880385586;426.0
2025-12-30T00:44:28.514807;0.0;268.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0;183.0;183.0;183.0;0.0;1237.3473339629006;426.0
2025-12-30T00:49:28.519483;0.0;268.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0;181.0;181.0;181.0;0.0;1217.5005333941872;426.0
2025-12-30T00:53:54.511393;0.0;268.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0;183.0;183.0;183.0;0.0;1199.7094078349767;426.0
2025-12-30T00:59:54.532423;0.0;268.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;1173.5236677143625;426.0
