timestamp;hausabgabe;akkuLadestand;akkuLadung;netzbezug;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-31T10:48:14.582628;103.0;268.0;0.0;575.0;176.0;678.0;176.0;176.0;0.0;0.0;0;502.0;176.0;502.0;536;536.0
2025-12-31T10:48:14.584686;176.0;268.0;0.0;575.0;176.0;751.0;176.0;176.0;0.0;0.0;0;575.0;176.0;575.0;536;536.0
2025-12-31T10:48:14.590180;176.0;268.0;0.0;518.0;176.0;694.0;176.0;176.0;0.0;0.0;0;518.0;176.0;518.0;536;536.0
2025-12-31T10:53:14.533768;176.0;268.0;0.0;518.0;169.0;694.0;169.0;169.0;0.0;0.0;0;525.0;169.0;525.0;536;536.0
2025-12-31T10:53:14.541109;169.0;268.0;0.0;518.0;169.0;687.0;169.0;169.0;0.0;0.0;0;518.0;169.0;518.0;536;536.0
2025-12-31T10:53:14.543111;169.0;268.0;0.0;504.0;169.0;673.0;169.0;169.0;0.0;0.0;0;504.0;169.0;504.0;536;536.0
2025-12-31T10:58:41.532853;169.0;268.0;0.0;504.0;76.0;673.0;76.0;76.0;0.0;0.0;0;597.0;76.0;597.0;536;536.0
2025-12-31T10:58:41.542323;76.0;268.0;0.0;504.0;76.0;580.0;76.0;76.0;0.0;0.0;0;504.0;76.0;504.0;536;536.0
2025-12-31T10:58:41.547186;76.0;268.0;0.0;607.0;76.0;683.0;76.0;76.0;0.0;0.0;0;607.0;76.0;607.0;536;536.0
2025-12-31T11:02:41.562614;76.0;268.0;0.0;607.0;44.0;683.0;44.0;44.0;0.0;0.0;0;639.0;44.0;639.0;536;536.0
2025-12-31T11:02:41.564665;44.0;268.0;0.0;607.0;44.0;651.0;44.0;44.0;0.0;0.0;0;607.0;44.0;607.0;536;536.0
2025-12-31T11:02:41.571819;44.0;268.0;0.0;656.0;44.0;700.0;44.0;44.0;0.0;0.0;0;656.0;44.0;656.0;536;536.0
2025-12-31T11:08:07.628115;44.0;268.0;0.0;656.0;55.0;700.0;55.0;55.0;0.0;0.0;0;645.0;55.0;645.0;536;536.0
2025-12-31T11:08:07.636898;55.0;268.0;0.0;656.0;55.0;711.0;55.0;55.0;0.0;0.0;0;656.0;55.0;656.0;536;536.0
2025-12-31T11:08:07.641739;55.0;268.0;0.0;2101.0;55.0;2156.0;55.0;55.0;0.0;0.0;0;2101.0;55.0;2101.0;536;536.0
2025-12-31T11:13:07.546169;55.0;268.0;0.0;2101.0;43.0;2156.0;43.0;43.0;0.0;0.0;0;2113.0;43.0;2113.0;536;536.0
2025-12-31T11:13:07.548247;43.0;268.0;0.0;2101.0;43.0;2144.0;43.0;43.0;0.0;0.0;0;2101.0;43.0;2101.0;536;536.0
2025-12-31T11:13:07.554675;43.0;268.0;0.0;760.0;43.0;803.0;43.0;43.0;0.0;0.0;0;760.0;43.0;760.0;536;536.0
2025-12-31T11:18:33.630077;43.0;268.0;0.0;760.0;44.0;803.0;44.0;44.0;0.0;0.0;0;759.0;44.0;759.0;536;536.0
2025-12-31T11:18:33.631937;44.0;268.0;0.0;760.0;44.0;804.0;44.0;44.0;0.0;0.0;0;760.0;44.0;760.0;536;536.0
2025-12-31T11:18:33.633575;44.0;268.0;0.0;754.0;44.0;798.0;44.0;44.0;0.0;0.0;0;754.0;44.0;754.0;536;536.0
2025-12-31T11:22:36.557575;44.0;268.0;0.0;754.0;67.0;798.0;67.0;67.0;0.0;0.0;0;731.0;67.0;731.0;536;536.0
2025-12-31T11:22:36.559664;67.0;268.0;0.0;754.0;67.0;821.0;67.0;67.0;0.0;0.0;0;754.0;67.0;754.0;536;536.0
2025-12-31T11:22:36.566159;67.0;268.0;0.0;880.0;67.0;947.0;67.0;67.0;0.0;0.0;0;880.0;67.0;880.0;536;536.0
2025-12-31T11:27:36.566156;67.0;268.0;0.0;880.0;81.0;947.0;81.0;81.0;0.0;0.0;0;866.0;81.0;866.0;536;536.0
2025-12-31T11:27:36.577155;81.0;268.0;0.0;880.0;81.0;961.0;81.0;81.0;0.0;0.0;0;880.0;81.0;880.0;536;536.0
2025-12-31T11:27:36.579694;81.0;268.0;0.0;651.0;81.0;732.0;81.0;81.0;0.0;0.0;0;651.0;81.0;651.0;536;536.0
2025-12-31T11:33:04.536484;81.0;268.0;0.0;651.0;64.0;732.0;64.0;64.0;0.0;0.0;0;668.0;64.0;668.0;536;536.0
2025-12-31T11:33:04.538631;64.0;268.0;0.0;651.0;64.0;715.0;64.0;64.0;0.0;0.0;0;651.0;64.0;651.0;536;536.0
2025-12-31T11:33:04.544747;64.0;268.0;0.0;674.0;64.0;738.0;64.0;64.0;0.0;0.0;0;674.0;64.0;674.0;536;536.0
2025-12-31T11:38:04.552491;64.0;268.0;0.0;674.0;56.0;738.0;56.0;56.0;0.0;0.0;0;682.0;56.0;682.0;536;536.0
2025-12-31T11:38:04.554578;56.0;268.0;0.0;674.0;56.0;730.0;56.0;56.0;0.0;0.0;0;674.0;56.0;674.0;536;536.0
2025-12-31T11:38:04.561872;56.0;268.0;0.0;677.0;56.0;733.0;56.0;56.0;0.0;0.0;0;677.0;56.0;677.0;536;536.0
2025-12-31T11:43:33.534007;56.0;268.0;0.0;677.0;64.0;733.0;64.0;64.0;0.0;0.0;0;669.0;64.0;669.0;536;536.0
2025-12-31T11:43:33.536258;64.0;268.0;0.0;677.0;64.0;741.0;64.0;64.0;0.0;0.0;0;677.0;64.0;677.0;536;536.0
2025-12-31T11:43:33.542444;64.0;268.0;0.0;683.0;64.0;747.0;64.0;64.0;0.0;0.0;0;683.0;64.0;683.0;536;536.0
2025-12-31T11:48:33.522933;64.0;268.0;0.0;683.0;56.0;747.0;56.0;56.0;0.0;0.0;0;691.0;56.0;691.0;536;536.0
2025-12-31T11:48:33.529842;56.0;268.0;0.0;683.0;56.0;739.0;56.0;56.0;0.0;0.0;0;683.0;56.0;683.0;536;536.0
2025-12-31T11:48:33.531867;56.0;268.0;0.0;685.0;56.0;741.0;56.0;56.0;0.0;0.0;0;685.0;56.0;685.0;536;536.0
2025-12-31T11:53:00.549616;56.0;268.0;0.0;685.0;47.0;741.0;47.0;47.0;0.0;0.0;0;694.0;47.0;694.0;536;536.0
2025-12-31T11:53:00.552099;47.0;268.0;0.0;685.0;47.0;732.0;47.0;47.0;0.0;0.0;0;685.0;47.0;685.0;536;536.0
2025-12-31T11:53:00.559842;47.0;268.0;0.0;699.0;47.0;746.0;47.0;47.0;0.0;0.0;0;699.0;47.0;699.0;536;536.0
2025-12-31T11:58:00.639972;47.0;268.0;0.0;699.0;36.0;746.0;36.0;36.0;0.0;0.0;0;710.0;36.0;710.0;536;536.0
2025-12-31T11:58:00.642049;36.0;268.0;0.0;699.0;36.0;735.0;36.0;36.0;0.0;0.0;0;699.0;36.0;699.0;536;536.0
2025-12-31T11:58:00.648861;36.0;268.0;0.0;716.0;36.0;752.0;36.0;36.0;0.0;0.0;0;716.0;36.0;716.0;536;536.0
2025-12-31T12:03:28.546631;36.0;268.0;0.0;716.0;43.0;752.0;43.0;43.0;0.0;0.0;0;709.0;43.0;709.0;536;536.0
2025-12-31T12:03:28.548790;43.0;268.0;0.0;716.0;43.0;759.0;43.0;43.0;0.0;0.0;0;716.0;43.0;716.0;536;536.0
2025-12-31T12:03:28.555032;43.0;268.0;0.0;710.0;43.0;753.0;43.0;43.0;0.0;0.0;0;710.0;43.0;710.0;536;536.0
2025-12-31T12:08:28.557836;43.0;268.0;0.0;710.0;31.0;753.0;31.0;31.0;0.0;0.0;0;722.0;31.0;722.0;536;536.0
2025-12-31T12:08:28.559903;31.0;268.0;0.0;710.0;31.0;741.0;31.0;31.0;0.0;0.0;0;710.0;31.0;710.0;536;536.0
2025-12-31T12:08:28.566268;31.0;268.0;0.0;676.0;31.0;707.0;31.0;31.0;0.0;0.0;0;676.0;31.0;676.0;536;536.0
2025-12-31T12:12:55.546212;31.0;268.0;0.0;672.0;31.0;703.0;31.0;31.0;0.0;0.0;0;672.0;31.0;672.0;536;536.0
2025-12-31T12:17:56.564947;31.0;268.0;0.0;672.0;40.0;703.0;40.0;40.0;0.0;0.0;0;663.0;40.0;663.0;536;536.0
2025-12-31T12:17:56.567138;40.0;268.0;0.0;672.0;40.0;712.0;40.0;40.0;0.0;0.0;0;672.0;40.0;672.0;536;536.0
2025-12-31T12:17:56.573635;40.0;268.0;0.0;686.0;40.0;726.0;40.0;40.0;0.0;0.0;0;686.0;40.0;686.0;536;536.0
2025-12-31T12:23:22.592760;40.0;268.0;0.0;686.0;49.0;726.0;49.0;49.0;0.0;0.0;0;677.0;49.0;677.0;536;536.0
2025-12-31T12:23:22.594910;49.0;268.0;0.0;686.0;49.0;735.0;49.0;49.0;0.0;0.0;0;686.0;49.0;686.0;536;536.0
2025-12-31T12:23:22.601799;49.0;268.0;0.0;700.0;49.0;749.0;49.0;49.0;0.0;0.0;0;700.0;49.0;700.0;536;536.0
2025-12-31T12:28:22.540991;49.0;268.0;0.0;700.0;44.0;749.0;44.0;44.0;0.0;0.0;0;705.0;44.0;705.0;536;536.0
2025-12-31T12:28:22.542932;44.0;268.0;0.0;700.0;44.0;744.0;44.0;44.0;0.0;0.0;0;700.0;44.0;700.0;536;536.0
2025-12-31T12:28:22.549693;44.0;268.0;0.0;726.0;44.0;770.0;44.0;44.0;0.0;0.0;0;726.0;44.0;726.0;536;536.0
2025-12-31T12:33:49.594836;44.0;268.0;0.0;726.0;43.0;770.0;43.0;43.0;0.0;0.0;0;727.0;43.0;727.0;536;536.0
2025-12-31T12:33:49.597017;43.0;268.0;0.0;726.0;43.0;769.0;43.0;43.0;0.0;0.0;0;726.0;43.0;726.0;536;536.0
2025-12-31T12:33:49.603763;43.0;268.0;0.0;728.0;43.0;771.0;43.0;43.0;0.0;0.0;0;728.0;43.0;728.0;536;536.0
2025-12-31T12:38:49.533678;43.0;268.0;0.0;728.0;57.0;771.0;57.0;57.0;0.0;0.0;0;714.0;57.0;714.0;536;536.0
2025-12-31T12:38:49.535832;57.0;268.0;0.0;728.0;57.0;785.0;57.0;57.0;0.0;0.0;0;728.0;57.0;728.0;536;536.0
2025-12-31T12:43:16.530053;57.0;268.0;0.0;728.0;59.0;785.0;59.0;59.0;0.0;0.0;0;726.0;59.0;726.0;536;536.0
2025-12-31T12:43:16.531977;59.0;268.0;0.0;728.0;59.0;787.0;59.0;59.0;0.0;0.0;0;728.0;59.0;728.0;536;536.0
2025-12-31T12:43:16.536875;59.0;268.0;0.0;711.0;59.0;770.0;59.0;59.0;0.0;0.0;0;711.0;59.0;711.0;536;536.0
2025-12-31T12:48:16.538901;59.0;268.0;0.0;711.0;40.0;770.0;40.0;40.0;0.0;0.0;0;730.0;40.0;730.0;536;536.0
2025-12-31T12:48:16.541031;40.0;268.0;0.0;711.0;40.0;751.0;40.0;40.0;0.0;0.0;0;711.0;40.0;711.0;536;536.0
2025-12-31T12:48:16.547298;40.0;268.0;0.0;229.0;40.0;269.0;40.0;40.0;0.0;0.0;0;229.0;40.0;229.0;536;536.0
2025-12-31T12:53:43.599988;40.0;268.0;0.0;208.0;40.0;248.0;40.0;40.0;0.0;0.0;0;208.0;40.0;208.0;536;536.0
2025-12-31T12:58:43.533733;40.0;268.0;0.0;208.0;39.0;248.0;39.0;39.0;0.0;0.0;0;209.0;39.0;209.0;536;536.0
2025-12-31T12:58:43.535553;39.0;268.0;0.0;208.0;39.0;247.0;39.0;39.0;0.0;0.0;0;208.0;39.0;208.0;536;536.0
2025-12-31T12:58:43.541278;39.0;268.0;0.0;159.0;39.0;198.0;39.0;39.0;0.0;0.0;0;159.0;39.0;159.0;536;536.0
2025-12-31T13:04:10.588023;39.0;268.0;0.0;159.0;36.0;198.0;36.0;36.0;0.0;0.0;0;162.0;36.0;162.0;536;536.0
2025-12-31T13:04:10.590158;36.0;268.0;0.0;159.0;36.0;195.0;36.0;36.0;0.0;0.0;0;159.0;36.0;159.0;536;536.0
2025-12-31T13:04:10.591799;36.0;268.0;0.0;163.0;36.0;199.0;36.0;36.0;0.0;0.0;0;163.0;36.0;163.0;536;536.0
2025-12-31T13:09:10.560459;36.0;268.0;0.0;163.0;30.0;199.0;30.0;30.0;0.0;0.0;0;169.0;30.0;169.0;536;536.0
2025-12-31T13:09:10.562598;30.0;268.0;0.0;163.0;30.0;193.0;30.0;30.0;0.0;0.0;0;163.0;30.0;163.0;536;536.0
2025-12-31T13:09:10.569591;30.0;268.0;0.0;174.0;30.0;204.0;30.0;30.0;0.0;0.0;0;174.0;30.0;174.0;536;536.0
2025-12-31T13:14:37.537226;30.0;268.0;0.0;174.0;26.0;204.0;26.0;26.0;0.0;0.0;0;178.0;26.0;178.0;536;536.0
2025-12-31T13:14:37.539402;26.0;268.0;0.0;174.0;26.0;200.0;26.0;26.0;0.0;0.0;0;174.0;26.0;174.0;536;536.0
2025-12-31T13:14:37.545053;26.0;268.0;0.0;372.0;26.0;398.0;26.0;26.0;0.0;0.0;0;372.0;26.0;372.0;536;536.0
2025-12-31T13:18:37.536846;26.0;268.0;0.0;372.0;35.0;398.0;35.0;35.0;0.0;0.0;0;363.0;35.0;363.0;536;536.0
2025-12-31T13:18:37.538968;35.0;268.0;0.0;372.0;35.0;407.0;35.0;35.0;0.0;0.0;0;372.0;35.0;372.0;536;536.0
2025-12-31T13:18:37.545290;35.0;268.0;0.0;238.0;35.0;273.0;35.0;35.0;0.0;0.0;0;238.0;35.0;238.0;536;536.0
2025-12-31T13:24:03.642909;35.0;268.0;0.0;238.0;31.0;273.0;31.0;31.0;0.0;0.0;0;242.0;31.0;242.0;536;536.0
2025-12-31T13:24:03.645144;31.0;268.0;0.0;238.0;31.0;269.0;31.0;31.0;0.0;0.0;0;238.0;31.0;238.0;536;536.0
2025-12-31T13:29:04.557415;31.0;268.0;0.0;238.0;37.0;269.0;37.0;37.0;0.0;0.0;0;232.0;37.0;232.0;536;536.0
2025-12-31T13:29:04.559563;37.0;268.0;0.0;238.0;37.0;275.0;37.0;37.0;0.0;0.0;0;238.0;37.0;238.0;536;536.0
2025-12-31T13:29:04.565648;37.0;268.0;0.0;231.0;37.0;268.0;37.0;37.0;0.0;0.0;0;231.0;37.0;231.0;536;536.0
2025-12-31T13:34:30.662619;37.0;268.0;0.0;231.0;44.0;268.0;44.0;44.0;0.0;0.0;0;224.0;44.0;224.0;536;536.0
2025-12-31T13:34:30.664612;44.0;268.0;0.0;231.0;44.0;275.0;44.0;44.0;0.0;0.0;0;231.0;44.0;231.0;536;536.0
2025-12-31T13:34:30.671792;44.0;268.0;0.0;222.0;44.0;266.0;44.0;44.0;0.0;0.0;0;222.0;44.0;222.0;536;536.0
2025-12-31T13:38:32.554876;44.0;268.0;0.0;222.0;66.0;266.0;66.0;66.0;0.0;0.0;0;200.0;66.0;200.0;536;536.0
2025-12-31T13:38:32.557059;66.0;268.0;0.0;222.0;66.0;288.0;66.0;66.0;0.0;0.0;0;222.0;66.0;222.0;536;536.0
2025-12-31T13:38:32.563349;66.0;268.0;0.0;215.0;66.0;281.0;66.0;66.0;0.0;0.0;0;215.0;66.0;215.0;536;536.0
2025-12-31T13:43:32.540736;66.0;268.0;0.0;215.0;37.0;281.0;37.0;37.0;0.0;0.0;0;244.0;37.0;244.0;536;536.0
2025-12-31T13:43:32.542767;37.0;268.0;0.0;215.0;37.0;252.0;37.0;37.0;0.0;0.0;0;215.0;37.0;215.0;536;536.0
2025-12-31T13:43:32.549845;37.0;268.0;0.0;231.0;37.0;268.0;37.0;37.0;0.0;0.0;0;231.0;37.0;231.0;536;536.0
2025-12-31T13:48:59.559421;37.0;268.0;0.0;227.0;37.0;264.0;37.0;37.0;0.0;0.0;0;227.0;37.0;227.0;536;536.0
2025-12-31T13:53:59.532639;37.0;268.0;0.0;227.0;36.0;264.0;36.0;36.0;0.0;0.0;0;228.0;36.0;228.0;536;536.0
2025-12-31T13:53:59.534428;36.0;268.0;0.0;227.0;36.0;263.0;36.0;36.0;0.0;0.0;0;227.0;36.0;227.0;536;536.0
2025-12-31T13:53:59.539820;36.0;268.0;0.0;286.0;36.0;322.0;36.0;36.0;0.0;0.0;0;286.0;36.0;286.0;536;536.0
2025-12-31T13:59:27.580750;36.0;268.0;0.0;286.0;57.0;322.0;57.0;57.0;0.0;0.0;0;265.0;57.0;265.0;536;536.0
2025-12-31T13:59:27.590618;57.0;268.0;0.0;286.0;57.0;343.0;57.0;57.0;0.0;0.0;0;286.0;57.0;286.0;536;536.0
2025-12-31T13:59:27.595237;57.0;268.0;0.0;217.0;57.0;274.0;57.0;57.0;0.0;0.0;0;217.0;57.0;217.0;536;536.0
2025-12-31T14:04:27.591429;57.0;268.0;0.0;217.0;51.0;274.0;51.0;51.0;0.0;0.0;0;223.0;51.0;223.0;536;536.0
2025-12-31T14:04:27.599664;51.0;268.0;0.0;217.0;51.0;268.0;51.0;51.0;0.0;0.0;0;217.0;51.0;217.0;536;536.0
2025-12-31T14:04:27.601834;51.0;268.0;0.0;220.0;51.0;271.0;51.0;51.0;0.0;0.0;0;220.0;51.0;220.0;536;536.0
2025-12-31T14:08:55.564187;51.0;268.0;0.0;220.0;44.0;271.0;44.0;44.0;0.0;0.0;0;227.0;44.0;227.0;536;536.0
2025-12-31T14:08:55.571603;44.0;268.0;0.0;220.0;44.0;264.0;44.0;44.0;0.0;0.0;0;220.0;44.0;220.0;536;536.0
2025-12-31T14:08:55.573695;44.0;268.0;0.0;205.0;44.0;249.0;44.0;44.0;0.0;0.0;0;205.0;44.0;205.0;536;536.0
2025-12-31T14:13:55.561822;44.0;268.0;0.0;205.0;48.0;249.0;48.0;48.0;0.0;0.0;0;201.0;48.0;201.0;536;536.0
2025-12-31T14:13:55.569573;48.0;268.0;0.0;205.0;48.0;253.0;48.0;48.0;0.0;0.0;0;205.0;48.0;205.0;536;536.0
2025-12-31T14:19:22.629414;48.0;268.0;0.0;205.0;58.0;253.0;58.0;58.0;0.0;0.0;0;195.0;58.0;195.0;536;536.0
2025-12-31T14:19:22.631543;58.0;268.0;0.0;205.0;58.0;263.0;58.0;58.0;0.0;0.0;0;205.0;58.0;205.0;536;536.0
2025-12-31T14:19:22.638343;58.0;268.0;0.0;188.0;58.0;246.0;58.0;58.0;0.0;0.0;0;188.0;58.0;188.0;536;536.0
2025-12-31T14:24:23.581171;58.0;268.0;0.0;188.0;52.0;246.0;52.0;52.0;0.0;0.0;0;194.0;52.0;194.0;536;536.0
2025-12-31T14:24:23.583181;52.0;268.0;0.0;188.0;52.0;240.0;52.0;52.0;0.0;0.0;0;188.0;52.0;188.0;536;536.0
2025-12-31T14:24:23.590071;52.0;268.0;0.0;194.0;52.0;246.0;52.0;52.0;0.0;0.0;0;194.0;52.0;194.0;536;536.0
2025-12-31T14:28:50.578207;52.0;268.0;0.0;194.0;53.0;246.0;53.0;53.0;0.0;0.0;0;193.0;53.0;193.0;536;536.0
2025-12-31T14:28:50.580062;53.0;268.0;0.0;194.0;53.0;247.0;53.0;53.0;0.0;0.0;0;194.0;53.0;194.0;536;536.0
2025-12-31T14:28:50.585456;53.0;268.0;0.0;216.0;53.0;269.0;53.0;53.0;0.0;0.0;0;216.0;53.0;216.0;536;536.0
2025-12-31T14:33:50.532449;53.0;268.0;0.0;216.0;60.0;269.0;60.0;60.0;0.0;0.0;0;209.0;60.0;209.0;536;536.0
2025-12-31T14:33:50.540503;60.0;268.0;0.0;216.0;60.0;276.0;60.0;60.0;0.0;0.0;0;216.0;60.0;216.0;536;536.0
2025-12-31T14:33:50.542437;60.0;268.0;0.0;274.0;60.0;334.0;60.0;60.0;0.0;0.0;0;274.0;60.0;274.0;536;536.0
2025-12-31T14:39:16.544897;60.0;268.0;0.0;274.0;79.0;334.0;79.0;79.0;0.0;0.0;0;255.0;79.0;255.0;536;536.0
2025-12-31T14:39:16.552629;79.0;268.0;0.0;274.0;79.0;353.0;79.0;79.0;0.0;0.0;0;274.0;79.0;274.0;536;536.0
2025-12-31T14:39:16.554557;79.0;268.0;0.0;258.0;79.0;337.0;79.0;79.0;0.0;0.0;0;258.0;79.0;258.0;536;536.0
2025-12-31T14:44:16.551400;79.0;268.0;0.0;258.0;81.0;337.0;81.0;81.0;0.0;0.0;0;256.0;81.0;256.0;536;536.0
2025-12-31T14:44:16.558872;81.0;268.0;0.0;258.0;81.0;339.0;81.0;81.0;0.0;0.0;0;258.0;81.0;258.0;536;536.0
2025-12-31T14:44:16.560810;81.0;268.0;0.0;253.0;81.0;334.0;81.0;81.0;0.0;0.0;0;253.0;81.0;253.0;536;536.0
2025-12-31T14:49:43.528089;81.0;268.0;0.0;253.0;65.0;334.0;65.0;65.0;0.0;0.0;0;269.0;65.0;269.0;536;536.0
2025-12-31T14:49:43.530219;65.0;268.0;0.0;253.0;65.0;318.0;65.0;65.0;0.0;0.0;0;253.0;65.0;253.0;536;536.0
2025-12-31T14:49:43.537173;65.0;268.0;0.0;284.0;65.0;349.0;65.0;65.0;0.0;0.0;0;284.0;65.0;284.0;536;536.0
2025-12-31T14:54:43.547132;65.0;268.0;0.0;284.0;36.0;349.0;36.0;36.0;0.0;0.0;0;313.0;36.0;313.0;536;536.0
2025-12-31T14:54:43.553755;36.0;268.0;0.0;284.0;36.0;320.0;36.0;36.0;0.0;0.0;0;284.0;36.0;284.0;536;536.0
2025-12-31T14:54:43.555809;36.0;268.0;0.0;1550.0;36.0;1586.0;36.0;36.0;0.0;0.0;0;1550.0;36.0;1550.0;536;536.0
2025-12-31T14:59:10.564834;36.0;268.0;0.0;1550.0;24.0;1586.0;24.0;24.0;0.0;0.0;0;1562.0;24.0;1562.0;536;536.0
2025-12-31T14:59:10.567231;24.0;268.0;0.0;1550.0;24.0;1574.0;24.0;24.0;0.0;0.0;0;1550.0;24.0;1550.0;536;536.0
2025-12-31T14:59:10.568895;24.0;268.0;0.0;1551.0;24.0;1575.0;24.0;24.0;0.0;0.0;0;1551.0;24.0;1551.0;536;536.0
2025-12-31T15:04:10.532673;24.0;268.0;0.0;1551.0;33.0;1575.0;33.0;33.0;0.0;0.0;0;1542.0;33.0;1542.0;536;536.0
2025-12-31T15:04:10.534765;33.0;268.0;0.0;1551.0;33.0;1584.0;33.0;33.0;0.0;0.0;0;1551.0;33.0;1551.0;536;536.0
2025-12-31T15:04:10.541480;33.0;268.0;0.0;216.0;33.0;249.0;33.0;33.0;0.0;0.0;0;216.0;33.0;216.0;536;536.0
2025-12-31T15:05:10.574473;33.0;268.0;0.0;216.0;39.0;249.0;39.0;39.0;0.0;0.0;0;210.0;39.0;210.0;536;536.0
2025-12-31T15:05:10.576583;39.0;268.0;0.0;216.0;39.0;255.0;39.0;39.0;0.0;0.0;0;216.0;39.0;216.0;536;536.0
2025-12-31T15:05:10.583344;39.0;268.0;0.0;210.0;39.0;249.0;39.0;39.0;0.0;0.0;0;210.0;39.0;210.0;536;536.0
2025-12-31T15:06:10.635547;39.0;268.0;0.0;210.0;38.0;249.0;38.0;38.0;0.0;0.0;0;211.0;38.0;211.0;536;536.0
2025-12-31T15:06:10.640864;38.0;268.0;0.0;210.0;38.0;248.0;38.0;38.0;0.0;0.0;0;210.0;38.0;210.0;536;536.0
2025-12-31T15:06:10.642903;38.0;268.0;0.0;1606.0;38.0;1644.0;38.0;38.0;0.0;0.0;0;1606.0;38.0;1606.0;536;536.0
2025-12-31T15:07:11.527041;38.0;268.0;0.0;1606.0;39.0;1644.0;39.0;39.0;0.0;0.0;0;1605.0;39.0;1605.0;536;536.0
2025-12-31T15:07:11.529040;39.0;268.0;0.0;1606.0;39.0;1645.0;39.0;39.0;0.0;0.0;0;1606.0;39.0;1606.0;536;536.0
2025-12-31T15:07:11.534626;39.0;268.0;0.0;212.0;39.0;251.0;39.0;39.0;0.0;0.0;0;212.0;39.0;212.0;536;536.0
2025-12-31T15:08:37.645321;39.0;268.0;0.0;206.0;39.0;245.0;39.0;39.0;0.0;0.0;0;206.0;39.0;206.0;536;536.0
2025-12-31T15:09:38.535568;39.0;268.0;0.0;206.0;46.0;245.0;46.0;46.0;0.0;0.0;0;199.0;46.0;199.0;536;536.0
2025-12-31T15:09:38.537934;46.0;268.0;0.0;206.0;46.0;252.0;46.0;46.0;0.0;0.0;0;206.0;46.0;206.0;536;536.0
2025-12-31T15:09:38.544085;46.0;268.0;0.0;196.0;46.0;242.0;46.0;46.0;0.0;0.0;0;196.0;46.0;196.0;536;536.0
2025-12-31T15:10:38.534476;46.0;268.0;0.0;195.0;46.0;241.0;46.0;46.0;0.0;0.0;0;195.0;46.0;195.0;536;536.0
2025-12-31T15:11:38.540223;46.0;268.0;0.0;393.0;46.0;439.0;46.0;46.0;0.0;0.0;0;393.0;46.0;393.0;536;536.0
2025-12-31T15:12:38.522332;46.0;268.0;0.0;393.0;44.0;439.0;44.0;44.0;0.0;0.0;0;395.0;44.0;395.0;536;536.0
2025-12-31T15:12:38.524422;44.0;268.0;0.0;393.0;44.0;437.0;44.0;44.0;0.0;0.0;0;393.0;44.0;393.0;536;536.0
2025-12-31T15:12:38.530459;44.0;268.0;0.0;478.0;44.0;522.0;44.0;44.0;0.0;0.0;0;478.0;44.0;478.0;536;536.0
2025-12-31T15:13:38.536937;44.0;268.0;0.0;478.0;45.0;522.0;45.0;45.0;0.0;0.0;0;477.0;45.0;477.0;536;536.0
2025-12-31T15:13:38.538819;45.0;268.0;0.0;478.0;45.0;523.0;45.0;45.0;0.0;0.0;0;478.0;45.0;478.0;536;536.0
2025-12-31T15:13:38.544173;45.0;268.0;0.0;197.0;45.0;242.0;45.0;45.0;0.0;0.0;0;197.0;45.0;197.0;536;536.0
2025-12-31T15:14:38.562994;45.0;268.0;0.0;197.0;53.0;242.0;53.0;53.0;0.0;0.0;0;189.0;53.0;189.0;536;536.0
2025-12-31T15:14:38.569928;53.0;268.0;0.0;197.0;53.0;250.0;53.0;53.0;0.0;0.0;0;197.0;53.0;197.0;536;536.0
2025-12-31T15:14:38.571717;53.0;268.0;0.0;1193.0;53.0;1246.0;53.0;53.0;0.0;0.0;0;1193.0;53.0;1193.0;536;536.0
2025-12-31T15:15:38.532374;53.0;268.0;0.0;1193.0;64.0;1246.0;64.0;64.0;0.0;0.0;0;1182.0;64.0;1182.0;536;536.0
2025-12-31T15:15:38.534439;64.0;268.0;0.0;1193.0;64.0;1257.0;64.0;64.0;0.0;0.0;0;1193.0;64.0;1193.0;536;536.0
2025-12-31T15:15:38.540910;64.0;268.0;0.0;181.0;64.0;245.0;64.0;64.0;0.0;0.0;0;181.0;64.0;181.0;536;536.0
2025-12-31T15:16:38.535096;64.0;268.0;0.0;181.0;82.0;245.0;82.0;82.0;0.0;0.0;0;163.0;82.0;163.0;536;536.0
2025-12-31T15:16:38.541656;82.0;268.0;0.0;181.0;82.0;263.0;82.0;82.0;0.0;0.0;0;181.0;82.0;181.0;536;536.0
2025-12-31T15:16:38.543712;82.0;268.0;0.0;1134.0;82.0;1216.0;82.0;82.0;0.0;0.0;0;1134.0;82.0;1134.0;536;536.0
2025-12-31T15:17:38.561468;82.0;268.0;0.0;1134.0;83.0;1216.0;83.0;83.0;0.0;0.0;0;1133.0;83.0;1133.0;536;536.0
2025-12-31T15:17:38.563369;83.0;268.0;0.0;1134.0;83.0;1217.0;83.0;83.0;0.0;0.0;0;1134.0;83.0;1134.0;536;536.0
2025-12-31T15:17:38.569099;83.0;268.0;0.0;159.0;83.0;242.0;83.0;83.0;0.0;0.0;0;159.0;83.0;159.0;536;536.0
